what,kind,bundleId,bundleVersion,description,time
started,bundle,com.adobe.flexide.nativelibs,4.6.0.328916,"com.adobe.flexide.nativelibs",1505293977981
started,bundle,com.adobe.flexide.project.multiplatform,4.6.0.328916,"com.adobe.flexide.project.multiplatform",1505293977990
started,bundle,com.qnx.flashbuilder.multiplatform.qnx.ui,1.2.0.201110311231,"com.qnx.flashbuilder.multiplatform.qnx.ui",1505293978002
started,bundle,com.qnx.flexide.multiplatform.qnx,1.2.0.201110311231,"com.qnx.flexide.multiplatform.qnx",1505293978012
started,bundle,com.qnx.tools.bbt.core,1.1.0.201110311231,"com.qnx.tools.bbt.core",1505293978033
started,bundle,com.qnx.tools.bbt.ui,1.1.0.201110311231,"com.qnx.tools.bbt.ui",1505293978070
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1505293978084
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1505293978096
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1505293978110
os,sysinfo,,,"win32",1505293978118
arch,sysinfo,,,"x86",1505293978118
ws,sysinfo,,,"win32",1505293978118
locale,sysinfo,,,"en_US",1505293978118
processors,sysinfo,,,"4",1505293978118
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1505293978118
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1505293978118
java.specification.name,sysinfo,,,"Java Platform API Specification",1505293978118
java.specification.vendor,sysinfo,,,"Oracle Corporation",1505293978118
java.specification.version,sysinfo,,,"1.7",1505293978118
java.vendor,sysinfo,,,"Oracle Corporation",1505293978118
java.version,sysinfo,,,"1.7.0_21",1505293978118
java.vm.info,sysinfo,,,"mixed mode",1505293978118
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1505293978118
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1505293978118
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1505293978118
java.vm.specification.version,sysinfo,,,"1.7",1505293978118
java.vm.vendor,sysinfo,,,"Oracle Corporation",1505293978118
java.vm.version,sysinfo,,,"23.21-b01",1505293978118
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1505293978167
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1505293980390
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1505293981171
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1505293982978
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1505293983049
